difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
hard,"A security auditor captures a session between an admin workstation and a network switch and finds that all packets contain readable ASCII text including the string ""enable secret"". What protocol is confirmed to be in use and what TWO changes should be made to the device configuration to prevent this?",The session uses SNMP — disable SNMP and enable SNMPv3 to encrypt the community strings,The session uses Telnet — the two required changes are: (1) configure SSH (ip ssh version 2; crypto key generate rsa; transport input ssh) to replace Telnet; and (2) ensure the enable secret is configured (not enable password) because enable secret uses MD5/bcrypt hashing rather than reversible encoding,The session uses HTTP management — disable HTTP and enable HTTPS on the management interface,The session uses FTP for configuration backup — replace FTP with SFTP and restrict access with an ACL,B,"Telnet identification from capture: port 23 + ASCII payload. ""enable secret"" visible in capture = Telnet confirmed. Fix 1 — deploy SSH: crypto key generate rsa modulus 2048; ip ssh version 2; on VTY lines: transport input ssh; login local. Fix 2 — enable secret vs enable password: enable password stores reversible type-7 encoded value (easily decoded). enable secret stores hashed value (MD5 or bcrypt) — ""enable secret <password>"" is the correct command. Additional hardening: aaa new-model; username with privilege; ACL on VTY lines to restrict source IPs. Both fixes address different attack surfaces: SSH prevents capture; enable secret protects the password if config is exposed.",telnet security limitation,telnet identification and dual remediation ssh plus enable secret,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,The subnet 192.168.100.0/23 is assigned to a department. What is the broadcast address; the valid host range; and how many usable hosts exist?,/23 broadcast is 192.168.100.255 and provides 254 usable hosts — same as a /24,/23 spans two Class C networks: 192.168.100.0 through 192.168.101.255. Network address: 192.168.100.0. Broadcast: 192.168.101.255 (all host bits set). Valid hosts: 192.168.100.1 through 192.168.101.254. Usable count: 2^9-2 = 510 hosts,/23 broadcast is 192.168.101.0 because the odd third octet is the broadcast value,/23 provides 1022 usable hosts because it spans four Class C networks,B,/23 calculation: mask = 255.255.254.0 (254=11111110). Host bits: 32-23=9. Total: 2^9=512. Usable: 510. Network bits include 7 bits of the third octet. Third octet: 100=01100100; mask octet 254=11111110 → network bit in third octet is the 8th bit (value 1); host bit is the LSB. 192.168.100.x and 192.168.101.x are both in the same /23. Network: 192.168.100.0 (third octet LSB=0). Broadcast: 192.168.101.255 (third octet LSB=1; fourth octet=11111111). /23 is commonly used to double a /24 allocation when a department outgrows 254 hosts.,classless subnetting,/23 subnet spanning two class c networks,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An engineer receives IPv6 address 2001:DB8::1/64 and needs to determine the network prefix and the interface identifier portion. Break down the address into its two components.,The /64 prefix is 2001:DB8:: and the interface ID is ::1 — these are the two equal halves,The full expanded address is 2001:0DB8:0000:0000:0000:0000:0000:0001. The /64 network prefix is the first 64 bits: 2001:0DB8:0000:0000 (first four groups). The interface identifier is the last 64 bits: 0000:0000:0000:0001 (last four groups). The /64 boundary always falls between the 4th and 5th groups in IPv6,A /64 prefix means the first 64 hex characters form the network — that would be the first 16 groups,The /64 divides the 128-bit address at bit 64; but the groups are 16 bits each so the split falls in the middle of the 4th group rather than between groups,B,IPv6 /64 structure: 128 bits total; /64 splits exactly between group 4 and group 5. Expanded: 2001:0DB8:0000:0000 | 0000:0000:0000:0001. Network prefix (/64): 2001:0DB8:0000:0000::/64 (first 4 groups = 64 bits). Interface ID: 0000:0000:0000:0001 (last 4 groups = 64 bits). Why /64 is standard: SLAAC (Stateless Address Autoconfiguration) requires exactly /64 — the interface ID is auto-generated from the MAC address (EUI-64) or randomly. The /64 boundary aligning with group boundaries is by design in IPv6 architecture.,ipv6 structure,/64 prefix and interface id split,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A company has public block 198.51.100.0/24. They want to assign a /30 to each of their 60 point-to-point WAN links. Does the /24 have enough space; and what is the maximum number of /30s that fit?,A /24 contains 32 /30 subnets — not enough for 60 links,A /24 contains 2^(30-24) = 2^6 = 64 /30 subnets; each /30 has 2 usable hosts (2^2-2=2); 64 ≥ 60 so yes the /24 has enough space for all 60 point-to-point links with 4 /30s remaining,A /24 contains 128 /30 subnets but /30 subnets cannot be used for point-to-point links because they have only 2 usable hosts,A /24 must be broken into /28s first before /30s can be allocated,B,/24 to /30 calculation: bits borrowed = 30-24 = 6. Number of /30s: 2^6 = 64. Each /30: 2 host bits → 4 addresses → 2 usable (network + host1 + host2 + broadcast). 64 /30s available; 60 needed → fits with 4 spare. Mask: /30 = 255.255.255.252. Example: 198.51.100.0/30 (hosts .1 and .2); 198.51.100.4/30 (hosts .5 and .6); ... increment = 4. 64 subnets × 4 addresses = 256 = 2^8 ✓. Point-to-point use case: each WAN link needs exactly 2 routable IPs — /30 is the standard choice (wastes only 2 addresses per link vs /29 wasting 6).,prefix-to-mask conversion,/24 into /30 subnets for point-to-point links,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An organization runs a private network using 10.0.0.0/8 internally. A packet from host 10.5.1.20 destined for 10.5.1.255 is sent on the wire. What type of address is 10.5.1.255 in the context of a /24 subnet; what happens to this packet at layer 2; and which devices process it?,10.5.1.255 is the network address of the 10.5.1.0/24 subnet — routers drop it as invalid,If the subnet is 10.5.1.0/24 then 10.5.1.255 is the directed broadcast address — at layer 2 it is sent as a frame with destination MAC FF:FF:FF:FF:FF:FF; every device on the 10.5.1.0/24 segment receives and processes it at the IP layer; routers do not forward directed broadcasts by default (ip directed-broadcast is disabled by default on Cisco IOS since 12.0),10.5.1.255 is a multicast address — only devices that have joined the multicast group process it,10.5.1.255 is a valid unicast address — only the device configured with that IP address processes it,B,Directed broadcast: highest address in a subnet (all host bits = 1). 10.5.1.255 in a /24 context: host bits = last octet = 11111111 → broadcast. Layer 2 behavior: IP stack resolves broadcast IP → MAC FF:FF:FF:FF:FF:FF. Ethernet frame floods to all devices on segment. Every host receives the frame; NIC passes to IP stack; IP delivers to application (UDP only typically). Router behavior: by default Cisco IOS does NOT forward directed broadcasts between subnets (prevents Smurf amplification attacks). ip directed-broadcast command enables forwarding (legacy; dangerous). Contrast: 255.255.255.255 = limited broadcast (never routed); directed broadcast = routed within same subnet only.,ipv4 structure,directed broadcast address and layer 2 behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Convert the subnet mask 255.255.255.248 to both prefix notation and binary; then calculate how many subnets of this size fit within a 192.168.10.0/24 block.,255.255.255.248 = /28 and provides 16 subnets per /24 with 14 usable hosts,255.255.255.248 in binary is 11111111.11111111.11111111.11111000 — counting the 1-bits gives /29; a /24 contains 2^(29-24)=2^5=32 such subnets; each /29 has 3 host bits providing 2^3-2=6 usable hosts,255.255.255.248 = /30 with 64 subnets per /24 and 2 usable hosts each,255.255.255.248 = /27 with 8 subnets per /24 and 30 usable hosts each,B,Binary conversion: 255=11111111 (×3). 248=11111000. Count 1-bits: 8+8+8+5=29 → /29. /29 within /24: bits borrowed=29-24=5. Subnets: 2^5=32. Host bits: 32-29=3. Total per subnet: 2^3=8. Usable: 8-2=6. Subnet increment: 256-248=8 (last octet increments by 8). Example subnets: 192.168.10.0/29; .8/29; .16/29; .24/29; ... .248/29. 32 subnets × 8 addresses = 256 = 2^8 ✓. Key value memorization: 248=11111000 → 5 bits set in last octet (not 4) → /29 not /28. Common trap: counting wrong number of bits in 248.,ip-mask relationship,255.255.255.248 binary conversion and subnet count,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A Windows administrator wants to determine which process is listening on port 8080. What command shows the process ID (PID) alongside open ports; and once the PID is found; how is the process name identified?,Use netstat -a to see ports; then ping the port to identify the process,Use netstat -ano to display all connections with the owning PID; then use tasklist | findstr <PID> or check Task Manager's Details tab to match the PID to the process name,Use ipconfig /all which includes a port-to-process mapping in its extended output,Use arp -a to display the process binding table which maps PIDs to open ports,B,"Command sequence: netstat -ano → shows all connections; -o adds PID column. Look for 0.0.0.0:8080 LISTENING → note PID (e.g. 4512). tasklist | findstr 4512 → shows process name (e.g. java.exe). Alternative: Task Manager → Details tab → PID column. PowerShell: Get-NetTCPConnection -LocalPort 8080 | Select-Object -ExpandProperty OwningProcess → PID. Then Get-Process -Id <PID>. Use case: determine if port 8080 is a legitimate app (Tomcat; Jenkins) or malware. Also useful: tasklist /svc /fi ""PID eq <n>"" shows Windows service name if it's a service process. netstat -b (admin required) shows process name directly in the output.",windows network command usage,netstat -ano pid to process identification,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An organization's two offices use overlapping address space: Office A uses 192.168.1.0/24 and Office B also uses 192.168.1.0/24. They want to connect the offices via VPN. Why does this cause a routing problem and what is the only viable long-term solution?,Overlapping subnets cause VPN tunnels to fail because VPN requires unique MAC addresses; renaming the subnets resolves the issue,Both offices share the same network address (192.168.1.0/24) — when a host at Office A (e.g. 192.168.1.50) tries to reach a host at Office B (e.g. 192.168.1.80); the router sees the destination as local (same subnet) and never routes it through the VPN; the only long-term solution is to renumber one office to a non-overlapping RFC1918 range,Overlapping subnets only cause problems when both offices use dynamic routing — static routes resolve the overlap,NAT can permanently solve overlapping subnets without renumbering — configure NAT on both ends to translate identical ranges,B,Routing conflict explained: a router makes forwarding decisions using the routing table. If 192.168.1.0/24 is the connected subnet on the local interface; any destination matching 192.168.1.x is considered on-link — the packet is ARP'd locally; never forwarded to VPN. The remote office hosts are unreachable. Workaround (temporary): NAT on VPN endpoints translates one side's addresses (e.g. Office B 192.168.1.x appears as 10.0.99.x to Office A). Limitations of NAT workaround: breaks some protocols; complex to maintain. Best solution: renumber Office B to 192.168.2.0/24 or any non-overlapping RFC1918 range. Prevention: use enterprise-scale 10.0.0.0/8 with unique /24 allocations per site.,private vs public ip rationale,overlapping rfc1918 space vpn routing conflict,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,"A Telnet session to a router is interrupted mid-command. The administrator reopens a terminal and runs telnet 10.1.1.1. The connection succeeds but the router shows ""Password required but none set."" What does this mean and how is it resolved?",The router has no enable secret configured — add enable secret <password> to fix the Telnet password error,The VTY lines have no password configured — Cisco IOS requires a password on VTY lines before allowing Telnet access; the fix is to enter line vty 0 4; set password <password>; set login; on the router; without this any Telnet attempt is rejected with this message regardless of whether a user account exists,The router OS has been corrupted — the password database is missing and requires a full IOS reinstall,The administrator must first SSH to the router and enable Telnet separately — Telnet cannot be enabled directly via console,B,"Cisco VTY line requirements for Telnet: line vty 0 4 (or 0 15). password <password> (line password) OR login local (use local usernames). login (required — enables authentication). Without password + login configured: ""Password required but none set"" error. Fix options: Option 1 (line password): line vty 0 4; password cisco123; login. Option 2 (local auth — better): username admin secret <pw>; line vty 0 4; login local. Option 3 (best — SSH only): transport input ssh; login local. Note: ""password required but none set"" is a VTY config issue — not related to enable secret or enable password.",telnet definition,vty line password configuration for telnet access,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Express the IPv4 subnet mask 255.240.0.0 as a prefix length; calculate the number of usable hosts; and identify which classful address class this mask was never the default for.,255.240.0.0 = /12; provides 2^20-2 = 1048574 usable hosts; this mask was never a classful default for Class C networks,255.240.0.0 = /16; this is the default Class B mask providing 65534 hosts,255.240.0.0 = /8; this is the default Class A mask providing 16777214 hosts,255.240.0.0 = /20; provides 4094 usable hosts per subnet,A,Binary: 255=11111111; 240=11110000; 0=00000000; 0=00000000. Bit count: 8+4+0+0=12 → /12. Host bits: 32-12=20. Usable: 2^20-2=1048576-2=1048574. This /12 mask was never the default for any classful class: Class A default = /8; Class B default = /16; Class C default = /24. /12 is a CIDR (classless) prefix — it is exactly the mask used for the RFC1918 172.16.0.0/12 private range (172.16.0.0 to 172.31.255.255). The 240 octet (11110000) appears in /12 as the second-octet partial mask — recognizing 240=11110000=4 bits is essential for rapid mask analysis.,prefix-to-mask conversion,255.240.0.0 binary conversion and host calculation,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An ISP has Autonomous System number 65001 and peers with AS 65002 and AS 65003. Describe what an Autonomous System is; why AS numbers are used in BGP; and distinguish between private and public AS numbers.,An Autonomous System is a single router — each router on the internet has a unique AS number assigned by IANA directly,An Autonomous System (AS) is a collection of IP networks under a single administrative domain with a unified routing policy — AS numbers identify each AS uniquely in BGP; BGP uses AS numbers to prevent routing loops (a router rejects routes containing its own AS number in the AS path); private AS numbers (64512–65535) are used for internal BGP sessions or when AS numbers don't need to appear on the public internet; public AS numbers (1–64511 and 131072–4199999999) are assigned by RIRs,AS numbers are only used in OSPF — BGP uses IP addresses to identify routing domains,Private AS numbers are 1–1023 (reserved for enterprise use) and public AS numbers are 1024 and above,B,AS number details: 16-bit range: 1–65535. Public ASNs: 1–64511 (assigned by RIRs; globally unique). Private ASNs: 64512–65535 (like RFC1918 — not routed on public internet). 32-bit ASNs (RFC 4893): extend range to 4294967295; written as plain numbers or X.Y notation. Loop prevention: BGP AS path attribute lists every AS traversed — if a router sees its own AS in the path; it rejects the route. iBGP vs eBGP: iBGP = BGP within an AS (same AS number); eBGP = BGP between different ASes. RIR assignment: organizations needing public ASN apply to ARIN/RIPE/APNIC with justification.,bgp function,autonomous system numbers public vs private,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A router running Windows has two interfaces: one with 10.10.10.1/24 connected to the LAN and one with 203.0.113.5/24 connected to the internet. A LAN host at 10.10.10.50 pings 8.8.8.8. Describe every step of the routing process from the host sending the packet to it reaching the internet interface.,The host pings 8.8.8.8 directly — no routing decisions are needed because ping uses MAC addresses not IP addresses,Host sends ICMP echo to 8.8.8.8. Host checks: is 8.8.8.8 in 10.10.10.0/24? No → forward to default gateway (10.10.10.1). Host ARPs for 10.10.10.1 MAC → sends frame to router. Router receives frame on LAN interface; strips L2 header; reads IP dest 8.8.8.8. Router checks routing table: 8.8.8.8 matches default route (0.0.0.0/0) → exit via internet interface 203.0.113.5. Router decrements TTL; sets new src MAC as internet interface MAC; sends frame toward ISP next hop,The host sends the packet to the router which changes the destination IP to its own internet address before forwarding — this is basic routing without NAT,The router broadcasts the packet out all interfaces simultaneously and 8.8.8.8 responds to the interface that is closest geographically,B,Step-by-step routing: 1. Host compares 8.8.8.8 to local subnet 10.10.10.0/24 → not local. 2. Host sends to default gateway 10.10.10.1 (ARP if needed). 3. L2 frame: src=host MAC; dst=router LAN MAC; L3: src=10.10.10.50; dst=8.8.8.8. 4. Router receives on LAN int; L2 stripped. 5. Routing table lookup: 8.8.8.8 → default route → internet interface. 6. Router may NAT (10.10.10.50 → 203.0.113.5) if PAT configured. 7. New L2 frame: src=router WAN MAC; dst=ISP gateway MAC. 8. Packet forwarded toward internet. TTL decremented at each router hop.,ipv4 structure,end-to-end routing from lan host to internet,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A technician connects a laptop to a Cisco switch console port and sees the switch prompt Switch>. After typing enable the switch shows Switch#. Explain the significance of these two prompts; what privilege level each represents; and why the # prompt requires additional credentials.,Switch> and Switch# are cosmetic differences only — both provide identical access to all IOS commands,Switch> is user EXEC mode (privilege level 1) — only basic non-destructive commands are available (ping; show version; traceroute). Switch# is privileged EXEC mode (privilege level 15) — all commands including show running-config; configure terminal; copy; erase are available. Moving from > to # requires the enable command and the enable secret (or enable password) if configured. Without the # prompt; no configuration changes can be made,Switch> means the switch is in ROMMON mode — the IOS has not loaded. Switch# means IOS is loaded and the switch is operational,The > prompt means the console password has not been set — the # prompt appears automatically after a password is configured,B,IOS privilege model: User EXEC (>) = privilege level 1. Limited read-only commands. Privileged EXEC (#) = privilege level 15. Full command access. Transition: enable command → prompts for enable secret if set → grants # prompt. Configuration hierarchy from #: configure terminal → global config (config)#. interface → interface config (config-if)#. line vty → line config (config-line)#. Security practice: always configure enable secret (not enable password) — enable secret is hashed; enable password is weakly encoded. Without enable secret configured; typing enable grants # without credentials (security risk).,telnet definition,ios user exec vs privileged exec prompts,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the difference between a public IP address and a private IP address in terms of routability; and give a specific scenario where a device with only a private IP address can still access the public internet.,Public IPs are routed everywhere; private IPs (RFC1918) cannot be routed on the public internet at all — devices with only private IPs have no internet access under any circumstances,Public IP addresses are globally unique and routable across the internet — private IP addresses (10.x.x.x; 172.16-31.x.x; 192.168.x.x) are non-routable on the public internet but devices using them CAN access the internet via NAT (Network Address Translation); a home router performs PAT (Port Address Translation) translating many private IPs to a single public IP — outbound connections work; unsolicited inbound connections require port forwarding,Public IPs are used only by servers; private IPs are used only by client devices — the distinction is based on device role not address type,Private IPs are more secure than public IPs because they cannot be targeted by internet attackers — only public IPs are exposed,B,Public vs private routability: Public IP: globally unique; ISP routes packets to/from it. Private IP: defined in RFC1918; ISP routers DROP packets with RFC1918 source/dest at their borders. NAT mechanism: home user 192.168.1.50 → router NAT → public IP 203.0.113.5 (with ephemeral port). Return traffic: 203.0.113.5:port → router NAT table → translated back to 192.168.1.50. Result: private IP device appears to the internet as the public IP. Limitations: NAT breaks true end-to-end connectivity. Inbound connections require port forwarding or DMZ. VoIP; gaming; P2P may have NAT traversal issues. IPv6 goal: eliminate NAT by giving every device a globally routable address.,private vs public ip rationale,nat enables private ip internet access,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An engineer needs to verify connectivity to a remote host using both ICMP and TCP. Describe the difference in what ping and telnet <host> <port> test; and explain a scenario where ping succeeds but telnet fails.,Ping tests TCP connectivity; telnet tests ICMP — they are interchangeable tools for connectivity testing,"Ping sends ICMP echo requests testing basic IP reachability and round-trip time — it does NOT test whether a specific TCP service is accepting connections; telnet <host> <port> tests whether a specific TCP port is open and the service is listening; a scenario where ping succeeds but telnet fails: the host is reachable (ICMP allowed) but a firewall blocks TCP port 80 or the web service is not running — ping to a web server succeeds; telnet <server> 80 fails with ""Connection refused"" or timeout",Ping tests layer 7 application health; telnet tests only layer 1 physical connectivity,Both tools test the same thing — if ping works then telnet to any port on that host will also work,B,Diagnostic comparison: Ping = ICMP echo (type 8) → ICMP echo reply (type 0). Tests: IP routing; ICMP policy; basic reachability. Does NOT test: TCP ports; application services; firewalls filtering specific ports. Telnet <host> <port> = TCP SYN to specified port. Tests: TCP three-way handshake; port open; service accepting connections. Scenario ping works / telnet fails: firewall permits ICMP but blocks TCP 443 (HTTPS). Windows firewall blocking specific port. Service crashed (port closed). ACL on router permitting ICMP but denying TCP 22. Diagnostic value: ping eliminates L3 issues; telnet to specific port isolates L4/firewall/application issues.,telnet operational uses,ping vs telnet port test diagnostic comparison,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network engineer must summarize four contiguous /24 networks into a single supernet: 192.168.4.0/24; 192.168.5.0/24; 192.168.6.0/24; 192.168.7.0/24. What is the summary route and prefix?,The four networks summarize to 192.168.4.0/21 — four /24s always combine into a /21,The four networks summarize to 192.168.4.0/22 — find the common bits in the third octet: 4=00000100; 5=00000101; 6=00000110; 7=00000111; the first 6 bits (000001) are common; the last 2 bits vary; combined with the first 16 bits gives /22 (16+6=22); the summary is 192.168.4.0/22,The four networks cannot be summarized because they span two Class C boundaries,The summary is 192.168.0.0/22 — route summarization always resets the variable octets to zero,B,Summarization method: List third octets: 4; 5; 6; 7. Convert to binary: 4=00000100; 5=00000101; 6=00000110; 7=00000111. Find common prefix bits: 000001xx — first 6 bits match; last 2 vary. Total prefix: 16 (first two octets) + 6 = 22 → /22. Summary network: set varying bits to 0 → 192.168.4.0 (third octet 00000100 with last 2 bits=0). Summary: 192.168.4.0/22. Range check: 192.168.4.0 to 192.168.7.255 — covers all four /24s ✓. Total addresses: 2^10=1024. Pre-requisite: the four networks must be contiguous AND start on a /22 boundary (4 is divisible by 4 ✓).,classless subnetting,route summarization of four contiguous /24 networks,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What command sequence fully prepares a Cisco switch for SSH access from scratch; assuming no prior configuration? List the minimum required steps in order.,Enable SSH with the command ssh enable — no other configuration is required,The minimum steps are: (1) set hostname (hostname SW1); (2) set domain name (ip domain-name corp.local); (3) generate RSA keys (crypto key generate rsa modulus 2048); (4) create a local user (username admin secret <pw>); (5) configure VTY lines (line vty 0 4; transport input ssh; login local); (6) set SSH version (ip ssh version 2),SSH works by default on all Cisco switches — only the username and password need to be set,Only two steps are needed: generate RSA keys and set the enable secret — the VTY lines auto-configure for SSH when keys exist,B,"SSH prerequisite chain — each step is required: Hostname: RSA key name includes hostname; ""Router"" key is invalid for production. Domain name: RSA key is named hostname.domainname; required before key generation. RSA key generation: crypto key generate rsa modulus 2048 (minimum 768 for SSHv2; 2048 recommended). Local user: login local on VTY requires at least one username in local database. VTY config: transport input ssh (prevents Telnet fallback); login local (uses local user DB). SSH version: ip ssh version 2 forces SSHv2 only (SSHv1 has known vulnerabilities). Verification: show ip ssh; show ssh; ssh -l admin <router-ip> from another device.",ssh replacement,minimum cisco ios ssh configuration steps,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A host has IP 192.168.50.200/26. Determine the subnet it belongs to; the broadcast address; and the first and last usable host addresses without a calculator.,192.168.50.200/26 is in 192.168.50.192/26. Broadcast is 192.168.50.255. First host: 192.168.50.193. Last host: 192.168.50.254. Method: /26 mask = 255.255.255.192; increment = 256-192 = 64; subnets start at .0; .64; .128; .192 — .200 falls in the .192 block,192.168.50.200/26 is in 192.168.50.128/26 because 200 is closest to 128,The /26 block containing .200 starts at .196 because 200 ÷ 4 = 50 and 50 × 4 = 200 minus the offset,192.168.50.200/26 belongs to 192.168.50.0/26 because /26 always starts at .0,A,/26 analysis: mask = 255.255.255.192. Fourth octet mask = 192 = 11000000. Subnet increment: 256-192=64. Subnet boundaries in fourth octet: 0; 64; 128; 192; (256). 200 falls in range 192–255 → subnet 192.168.50.192/26. Network: 192.168.50.192. Broadcast: 192.168.50.255 (192+64-1 = 255). First usable: 192.168.50.193. Last usable: 192.168.50.254. Total: 64 addresses; 62 usable. Mental shortcut: divide host octet by increment → 200÷64=3.125 → floor=3 → subnet starts at 3×64=192.,prefix-to-mask conversion,/26 subnet membership first last host broadcast,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A router's ARP table shows that 10.1.1.1 maps to MAC aa:bb:cc:dd:ee:ff. Ten minutes later a new entry shows 10.1.1.1 maps to MAC 11:22:33:44:55:66. What attack does this pattern indicate and what is the impact on traffic?,The new ARP entry means the router was upgraded and received a new MAC address — this is normal ARP table maintenance,This pattern indicates ARP poisoning (ARP spoofing) — an attacker sent gratuitous ARP replies falsely claiming that 10.1.1.1 is at a new MAC (11:22:33:44:55:66); if successful; all traffic destined for 10.1.1.1 is now sent to the attacker's machine (the owner of the new MAC) enabling a man-in-the-middle attack; the attacker intercepts and may forward traffic transparently,ARP entries always change every 10 minutes due to normal ARP cache expiration — two different MACs for one IP is expected,The second MAC address is the IPv6 address of the same host expressed in MAC notation — this is normal dual-stack behavior,B,"ARP spoofing mechanics: attacker sends unsolicited ARP reply: ""10.1.1.1 is at 11:22:33:44:55:66"". Victims update ARP cache (no authentication in ARP). Traffic for 10.1.1.1 now goes to attacker. Attacker can: silently forward (MITM — intercept credentials; inject data). Drop traffic (DoS). Impact: all hosts on segment affected if gateway IP is poisoned. Detection: arp -a showing same IP with different MAC over time. Defenses: Dynamic ARP Inspection (DAI) on managed switches. Static ARP entries for critical hosts. Network monitoring for ARP anomalies. ARP spoofing is the basis for many LAN attacks including SSL stripping and credential harvesting.",windows network command usage,arp spoofing detection from arp cache anomaly,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,"An engineer uses tracert and observes that hops 4 through 8 all show ""* * *"" (three asterisks each) but hop 9 responds normally with a low RTT. What does this indicate and is there a connectivity problem?",Three asterisks on hops 4–8 means those routers are completely unreachable and the path is broken at hop 4,Three asterisks on hops 4–8 but a responding hop 9 means those intermediate routers are reachable (traffic passes through them) but they are configured to not respond to ICMP TTL-expired messages — either by firewall policy or router configuration; there is NO connectivity problem since hop 9 (and presumably the destination) responds; the * * * rows simply mean those routers silently discard the TTL-exceeded ICMP replies,Three asterisks means the path has asymmetric routing — replies take a different path than the probes,Three asterisks means the hops are wireless segments — tracert cannot display RTT for wireless links,B,tracert * * * interpretation: tracert works by sending packets with incrementing TTL. When TTL expires at a router → router SHOULD send ICMP Time Exceeded back. If router silently drops the TTL-expired packet (ICMP rate-limiting; ACL blocking ICMP; or deliberate admin policy) → * * * displayed. But transit traffic is NOT affected — the router still forwards packets; it just doesn't reply to TTL-expired messages. Key indicator: if a hop BEYOND the * * * rows responds → path is intact; those intermediate hops are just ICMP-silent. True break: * * * continuing to the destination with no final response = actual connectivity problem. ISPs frequently configure core routers to suppress ICMP TTL-exceeded.,windows network command usage,tracert asterisks icmp silent routers vs real breaks,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the difference between a DNS A record and a DNS AAAA record; and why would an administrator add both for the same hostname?,A records store IPv6 addresses; AAAA records store IPv4 addresses — they are named for the number of address octets,An A record maps a hostname to an IPv4 address (32-bit); an AAAA record maps a hostname to an IPv6 address (128-bit); adding both for the same hostname enables dual-stack operation — a client that supports IPv6 receives the AAAA record and connects via IPv6; a client that only supports IPv4 falls back to the A record; this allows a server to be reachable over both protocols simultaneously,A records and AAAA records are interchangeable — the extra A in AAAA simply marks the record as authoritative,AAAA records are used only for internal hostnames; A records are used only for internet-facing hostnames,B,"DNS record types for host resolution: A record: hostname → 32-bit IPv4 address. e.g. www.example.com → 93.184.216.34. AAAA record: hostname → 128-bit IPv6 address. e.g. www.example.com → 2606:2800:220:1:248:1893:25c8:1946. AAAA = ""quad-A"" — named because IPv6 is 4× the size of IPv4 (128 vs 32 bits). Dual-stack DNS: both records coexist for the same hostname. Client behavior: IPv6-capable OS queries for AAAA first (RFC 6724 default); falls back to A if no AAAA or IPv6 path fails. Admin use: add AAAA when deploying IPv6 for a service — existing IPv4 clients unaffected; IPv6 clients use faster/more direct path.",dns administration context,dns a record vs aaaa record dual stack,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A host is configured with IP 172.31.255.200/12. Using bitwise AND; identify the network address and explain whether this address is within the RFC1918 172.16.0.0/12 private range.,172.31.255.200/12 is in a different subnet than the RFC1918 range because 172.31 differs from 172.16,172.31.255.200 AND 255.240.0.0: second octet 31=00011111 AND 240=11110000 = 00010000 = 16 → network 172.16.0.0/12. This IS within the RFC1918 172.16.0.0/12 range — the /12 spans 172.16.0.0 to 172.31.255.255 and 172.31.255.200 falls within this range,172.31.255.200/12 network address is 172.31.0.0 because the /12 only masks the first octet and part of the second octet gives 172.31,The /12 mask covers the entire second octet so the network is 172.0.0.0,B,Bitwise AND: 172 AND 255 = 172. 31 AND 240: 31=00011111; 240=11110000; AND=00010000=16. 255 AND 0 = 0. 200 AND 0 = 0. Network: 172.16.0.0/12. RFC1918 /12 range: 172.16.0.0 (network) to 172.31.255.255 (broadcast). 172.31.255.200: is 31 within 16-31? Yes (16 ≤ 31 ≤ 31). Is 255.200 valid host? Yes (not all zeros or all ones relative to /12 network bits). Conclusion: 172.31.255.200 IS within RFC1918 172.16.0.0/12. Key insight: the /12 mask groups the second octet in blocks of 16 (256-240=16); 172.16 through 172.31 are all in the same /12 network.,rfc1918 private ranges,bitwise and to verify rfc1918 172.16/12 membership,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
