difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
hard,How does the encapsulation model's layered headers create measurable overhead and why does this matter in high-throughput network designs?,Encapsulation overhead is only relevant for wireless networks; wired Ethernet overhead is negligible,Every header added by encapsulation reduces the fraction of each transmission that carries actual payload data — an Ethernet frame with a 64-byte payload has 38 bytes of header overhead (59% overhead); at 1500-byte payload overhead is 2.5%; applications sending many small messages pay disproportionately high overhead reducing effective throughput compared to applications using large payloads,Encapsulation overhead is fixed at 10% of bandwidth regardless of frame size,Header overhead is only counted once per file transfer not per frame,B,Overhead calculation: Ethernet = 14 bytes header + 4 FCS; IP = 20 bytes; TCP = 20 bytes; total = 58 bytes for TCP/IP/Ethernet. 64-byte minimum frame: 6 bytes payload → 89% overhead. 1500-byte max: ~1440 bytes payload → ~4% overhead. VoIP sends hundreds of 20ms packets per second each with tiny payloads — payload efficiency is very low. Jumbo frames (9000 bytes) reduce per-byte overhead for storage traffic.,encapsulation,higher-layer data wrapped by lower-layer headers/trailer for transmission,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does the MAC address table aging timer on a switch introduce a transient flooding period even for devices that were previously known and what would happen if aging were disabled?,Aging causes switches to drop all frames when the timer expires requiring a full network restart,When a MAC address table entry ages out the switch reverts to flooding for that destination MAC until the device sends or receives a frame causing re-learning — disabling aging would cause the table to accumulate stale entries for disconnected devices; every frame destined to a moved/replaced device would be forwarded to the old port indefinitely causing missed delivery,Aging only affects multicast entries — unicast entries are never expired,Disabling aging would eliminate all flooding making the network more efficient,B,MAC table aging (default 300 seconds on Cisco): prevents stale entries from persisting after a device is disconnected. Trade-off: too short = frequent flooding as active devices' entries expire; too long = stale entries from moved devices cause delivery failures until expiry. Disabled aging: a device replaced by a new one with a different MAC would have the old MAC pointing to the old port permanently. Correct tuning matches the typical device session duration.,unicast,one sender to one receiver,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the specific reason that tracert on Windows uses ICMP while traceroute on Linux/Unix uses UDP by default and what practical difference does this create?,Windows uses ICMP because it is faster; Linux uses UDP for accuracy,Windows tracert sends ICMP Echo Request probes with incrementing TTL; Linux traceroute sends UDP probes to high port numbers (33434+) with incrementing TTL — firewalls that allow ICMP but block high UDP ports will respond to Windows tracert but show * on Linux traceroute (or vice versa) — the different probe methods can produce different-looking path maps for the same network,The difference exists only for historical reasons and produces identical output,UDP probes penetrate more firewalls making Linux traceroute more accurate in all cases,B,Practical impact: corporate firewalls commonly block UDP probes but allow ICMP — Linux traceroute shows all * while Windows tracert shows hop IPs. Or vice versa. Some routers respond to ICMP Time Exceeded for UDP probes but not for ICMP probes. Both tools use TTL exhaustion to trigger Time Exceeded messages; the probe protocol affects which firewall policies apply along the path.,icmp tooling,ping; tracert; traceroute for reachability/path diagnostics,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does encapsulation not provide confidentiality even though it layers data inside multiple headers?,Each additional layer of encapsulation adds a layer of encryption,Encapsulation wraps data in headers for addressing and routing but the headers and payload remain in plaintext — a packet capture shows the full IP header; TCP header; and application payload without any decryption step; confidentiality requires a separate encryption layer (TLS; IPsec) specifically designed to transform the payload into unreadable ciphertext,The Ethernet FCS trailer serves as a basic encryption mechanism preventing data reading,IP headers are encrypted but TCP/application payloads remain in plaintext by default,B,Encapsulation vs encryption: encapsulation is addressing and framing for delivery. A Wireshark capture of unencrypted HTTP shows every field: source/dest IP; port 80; HTTP headers; page content — all readable. TLS wraps the application data in ciphertext before encapsulation so the Ethernet; IP; and TCP headers are still visible but the payload is opaque.,encapsulation,higher-layer data wrapped by lower-layer headers/trailer for transmission,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the specific reason that RARP is considered a Layer 2 protocol rather than a Layer 3 protocol even though its purpose (obtaining an IP address) is clearly related to Layer 3 addressing?,RARP is Layer 3 because it requests an IP address which is a Layer 3 concept,RARP uses Ethernet frame broadcast with no IP header — the RARP request is sent inside an Ethernet frame directly without any IP encapsulation; the EtherType 0x8035 identifies it as RARP; because it operates without IP addressing (the host has no IP yet) it cannot use IP; it is strictly a Layer 2 protocol despite resolving a Layer 3 address,RARP is classified as Layer 4 because it uses TCP port 67 like DHCP,RARP is a Layer 3 protocol because all address resolution protocols operate at Layer 3,B,RARP protocol mechanics: a device with no IP constructs an Ethernet frame with EtherType 0x8035; destination FF:FF:FF:FF:FF:FF; its own MAC as source. No IP header is present — the device has no IP to put in one. The RARP server reads the source MAC; looks up the MAC-to-IP mapping; and replies in another Ethernet frame. This is entirely a Layer 2 operation despite its Layer 3 purpose.,rarp concept,reverse request model from mac to ip (legacy context),/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the specific performance impact of sending traffic through a hub-based network versus a switch-based network when 20 devices are all transmitting simultaneously?,All 20 devices transmit at full speed in both hub and switch environments,In a hub all 20 devices share a single collision domain — all transmissions compete for the same bandwidth causing frequent collisions and CSMA/CD backoff cycles; effective throughput per device is far below the nominal link speed; in a switch each device has its own full-duplex collision-free segment so all 20 can transmit simultaneously at full link speed without contention,Switches experience more collisions than hubs because they have more ports,Hubs outperform switches for small frame sizes because they have lower per-frame overhead,B,Hub throughput: 20 devices at 100 Mbps shared = average 5 Mbps per device if perfectly distributed; collisions reduce this further. Switch: each port = full 100 Mbps dedicated; 20 devices transmitting simultaneously = 20 × 100 Mbps = 2 Gbps total throughput (the switch fabric handles simultaneous forwarding). This is why hubs were entirely replaced by switches.,csma/cd,collision handling model for shared half-duplex ethernet media,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does the TCP/IP Transport layer need two separate protocols (TCP and UDP) instead of using a single unified transport protocol for all traffic?,A single unified protocol is technically possible but TCP and UDP were created by different companies,Different applications have fundamentally different delivery requirements — file transfers and web pages require reliable ordered delivery with retransmission (TCP adds significant overhead) while DNS queries; VoIP; and video streaming prioritize low latency over reliability (UDP's connectionless model avoids handshake and retransmission delays); a single protocol forced to handle both requirements would have to add complexity for reliability that real-time apps don't need and can't use,UDP is only used for legacy applications; modern applications all use TCP,TCP and UDP are not separate protocols — UDP is a simplified version of TCP used when the connection fails,B,Transport protocol selection: TCP overhead includes 3-way handshake; ACK for every segment; retransmission on timeout; congestion window management. For a 20-byte DNS query retransmitted if lost adding TCP overhead is worse than the DNS timeout+retry behavior. VoIP: a retransmitted 20ms voice packet arrives 40ms late and is already useless — UDP drops it and continues with the next packet.,transport mapping,tcp/ip transport maps to osi transport,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the precise sequence of events from the moment a user types a URL in a browser to the point where the first Ethernet frame is placed on the wire?,Browser sends frame immediately; DNS and ARP happen simultaneously in parallel,DNS resolution (Application layer) → IP packet construction (Internet layer) → ARP for gateway MAC if destination is remote (Network Access/ARP) → Ethernet frame construction with gateway MAC as destination — then the NIC transmits the frame; all these steps must complete sequentially as each provides data the next step requires,ARP happens first; then DNS; then the IP packet is built after the MAC is known,The frame is sent to broadcast address first; then DNS; then ARP,B,Layered initialization sequence: (1) Browser calls OS name resolver → DNS query (if not cached). (2) IP packet for HTTP GET is built. (3) OS checks: is destination IP on local subnet? No → must go to default gateway. (4) Is gateway MAC in ARP cache? No → ARP broadcast for gateway. (5) ARP reply received; MAC cached. (6) Ethernet frame built with gateway MAC; IP packet as payload. (7) NIC transmits.,encapsulation,higher-layer data wrapped by lower-layer headers/trailer for transmission,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,How does the TCP/IP model's simplified layer structure affect interoperability with OSI-compliant networking equipment?,TCP/IP and OSI equipment cannot interoperate because they have different layer counts,The actual wire protocols (Ethernet; IP; TCP; HTTP) are identical regardless of whether a vendor describes them using the 4-layer TCP/IP model or the 7-layer OSI model — the models are conceptual frameworks not protocol specifications; interoperability is determined by the protocols themselves not by which reference model the vendor uses to describe them,OSI-compliant equipment uses 7-layer headers that are incompatible with TCP/IP 4-layer headers,TCP/IP equipment requires a gateway device to translate between 4-layer TCP/IP frames and 7-layer OSI frames,B,Models vs protocols: OSI and TCP/IP describe the same protocols using different vocabularies. A Cisco router (described using OSI Layer 3) and a Linux server (described using TCP/IP Internet layer) both run IPv4 — the IP packet is byte-for-byte identical. The OSI/TCP/IP distinction is documentation and educational; actual wire protocols determine interoperability.,tcp/ip to osi mapping,tcp/ip application maps to osi application/presentation/session,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the specific way that CRC-32 error detection fails and under what conditions can a corrupted frame pass FCS verification?,CRC-32 never fails — it detects 100% of all possible bit errors in Ethernet frames,CRC-32 can fail to detect errors where the corrupted bit pattern happens to satisfy the same polynomial equation — specifically if the error pattern is a multiple of the generator polynomial the CRC value is unchanged; while extremely rare (probability ~1 in 4 billion for random errors) this failure mode exists; hardware-level bit errors that CRC misses pass to upper layers creating silent data corruption,CRC-32 fails when frames exceed 1500 bytes because the algorithm was only designed for small frames,CRC-32 fails when the same frame is transmitted twice causing the CRC to produce duplicate values,B,CRC mathematical property: CRC detects an error if and only if the error pattern is NOT divisible by the generator polynomial. For CRC-32 the probability of an undetected random error is 2^(-32) ≈ 2.3 × 10^(-10). For burst errors: CRC-32 detects all bursts ≤32 bits; longer bursts have 1/(2^32) probability of escaping. These are vanishingly small probabilities but not zero — critical data uses RAID and application-level checksums for defense-in-depth.,crc/fcs role,frame-level corruption detection,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does the TCP/IP model's Internet layer remaining unchanged across decades while the Network Access layer changes (new Ethernet speeds; Wi-Fi generations; 5G) demonstrate the success of the layered design?,The Internet layer changes frequently to support new Network Access technologies,The Internet layer's separation from the Network Access layer means IP (defined in 1981 by RFC 791) runs unchanged over 10 Mbps Ethernet; 400 Gbps fiber; Wi-Fi 6E; and 5G — each new physical technology only needs to provide the IP delivery service contract; IP itself is never modified; this longevity of the upper layers while lower layers evolve proves the layered model's architectural value,IP must be updated whenever a new physical medium is introduced to include medium-specific optimizations,Network Access layer stability is what allows IP to remain unchanged,B,IP longevity: RFC 791 (1981) defines IPv4. 43+ years later the same protocol runs over 400GbE and 5G mmWave. The Network Access layer has gone through coaxial; 10BASE-T; 100BASE-TX; 1000BASE-T; 10GBASE-T; 100GBASE-SR; 802.11a/b/g/n/ac/ax/be — all transparent to IP. This is the layered model working as intended: change at one layer does not require changes above or below.,network access mapping,tcp/ip network access maps to osi data link + physical,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does the ARP process create a temporary vulnerability window where all communication to a newly discovered host is blocked?,There is no vulnerability — ARP resolves instantly without delaying traffic,During the ARP request/response cycle (typically 1-5 ms) the host cannot deliver frames to the target IP — it must buffer or drop the packet waiting for the MAC address; while this is normally imperceptible it creates a problem under failure conditions: if ARP receives no reply (host unreachable; ARP packet lost) the host may retry multiple times causing hundreds of milliseconds of delay before the OS reports the destination as unreachable,ARP completes before the IP stack can queue packets so no delay occurs,The ARP delay affects all protocols equally including TCP which must wait before establishing a connection,B,"ARP blocking window: sending host has IP packet ready; no ARP cache entry. OS sends ARP broadcast; holds the packet. Normal case: reply in <1ms; packet sent immediately. Problem case: no reply (host down; ARP broadcast lost; firewall blocking ARP). OS typically retries 3 times with 1 second intervals — 3+ seconds of delay before ICMP unreachable or connection timeout. Applications may appear ""hanging"" during this window.",arp process,sends ip query and receives mac response on local segment,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,How does IEEE's process of periodically revising the 802.3 Ethernet standard (10 Mbps → 100 Mbps → 1 Gbps → 100 Gbps → 400 Gbps) while maintaining the same frame format ensure backward compatibility?,IEEE revises the frame format with each speed increase to optimize for the new medium,IEEE maintains the same Ethernet frame format (destination MAC; source MAC; Type/Length; payload; FCS) across all speed variants — only the Physical layer encoding changes; a frame generated by a 10 Mbps NIC is structurally identical to a 400 Gbps frame; switches can bridge different speed links seamlessly because they only need to buffer and re-serialize the same frame at the new speed,Each new Ethernet speed standard requires new switches that cannot communicate with older speed devices,The frame format changes between 100 Mbps and 1 Gbps Ethernet to add the Gigabit Extension field,B,Ethernet speed evolution: 802.3 Ethernet frame (1980) vs 802.3bs 400GbE (2017) — identical frame structure. Autonegatiation negotiates speed; encoding changes (10BASE-T uses Manchester; 1000BASE-T uses PAM-5; 25GBASE-T uses PAM-16) but the frame format is immutable. A switch bridging a 1 Gbps port to a 100 Mbps port simply reads the 1 Gbps frame and transmits the same bytes at 100 Mbps speed.,ethernet frame structure,destination mac; source mac; type/length; payload; fcs,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the operational difference between a broadcast domain and a subnet in terms of which device boundaries each?,A broadcast domain is always larger than a subnet because it spans multiple router interfaces,A subnet and a broadcast domain are generally co-extensive — all hosts on the same IP subnet are in the same Layer 2 broadcast domain separated from other subnets by routers; VLANs can further subdivide the Layer 2 broadcast domain within a physical switch without requiring a physical router; misunderstanding this leads engineers to incorrectly configure inter-VLAN routing,Broadcast domains are separated by switches; subnets are separated by routers — they are always different sizes,A single physical switch port defines both the broadcast domain and the subnet,B,Co-extension: all hosts in subnet 192.168.1.0/24 are in the same broadcast domain — ARP and DHCP broadcasts reach all of them. Routers separate subnets AND broadcast domains. A VLAN creates a separate logical broadcast domain on the same physical switch even if hosts share the same physical connections — VLANs can be thought of as creating virtual subnets at Layer 2.,broadcast,one sender to all local hosts using destination mac ff:ff:ff:ff:ff:ff,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Why does CSMA/CA use virtual carrier sensing (NAV timer) in addition to physical carrier sensing and what attack can exploit the NAV mechanism?,Virtual carrier sensing is only used on 802.11ax (Wi-Fi 6) networks,Physical carrier sensing detects whether the channel is actually in use. Virtual carrier sensing (Network Allocation Vector) reads the Duration field in 802.11 frames to determine how long the channel will be busy and waits that long without physically checking — an attacker can craft frames with an extremely large Duration value causing all nearby devices to defer transmission for up to 32767 microseconds (TKIP deauthentication and NAV flooding attacks exploit this),NAV is a security feature that prevents the hidden node problem entirely,NAV operates only at the access point; client devices use only physical carrier sensing,B,NAV flooding attack: craft 802.11 management or data frames with maximum Duration field (32767 µs = 32ms). Every device that receives this frame sets its NAV and stops transmitting for 32ms. Sending these frames continuously creates a denial-of-service attack against the entire WLAN segment without performing an association. Modern 802.11 standards add protected management frames (PMF) to mitigate this.,csma/ca,collision-avoidance access model used in wireless contexts,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the specific scenario where ICMP unreachable messages can reveal internal network topology to attackers and how do organizations mitigate this?,ICMP unreachable messages are encrypted and cannot be read by attackers,When a router or firewall sends an ICMP Destination Unreachable message it typically includes the original packet's IP header in the ICMP payload — this reveals the internal IP addressing scheme; router interface IPs; and sometimes subnet structure; attackers use this information for network reconnaissance; mitigation: configure routers to rate-limit or block outbound ICMP unreachable messages at the network perimeter,ICMP unreachable messages only include port numbers not IP addresses,Routers are required by RFC to include full routing table information in ICMP unreachable messages,B,ICMP information leakage: RFC 792 specifies that ICMP error messages include the first 8+ bytes of the original packet's IP header plus the outer ICMP header. An attacker probing from outside sees the router's internal interface IP (the ICMP source) and the original destination they probed. Perimeter firewalls commonly suppress ICMP unreachable messages or replace the source with the firewall's public IP to hide internal addressing.,icmp tooling,ping; tracert; traceroute for reachability/path diagnostics,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,"Why is it technically incorrect to say that the Network Access layer ""handles physical transmission"" — what is the more precise characterization of what each sub-layer does?",Physical transmission and MAC framing are the same function and cannot be separated conceptually,"The Network Access layer spans two distinct sub-layers: the Physical sub-layer converts bits to/from signals appropriate for the medium (electrical voltage; light pulses; radio waves) — the Data Link sub-layer (MAC) frames bits into structured units with addresses and error detection; calling the whole layer ""physical transmission"" ignores the critical MAC addressing and FCS functions that operate above the physical signaling level",The Network Access layer only handles Physical transmission; MAC addressing is a separate Layer 2 concern,Physical and MAC functions are identical for all Ethernet variants regardless of speed,B,"Sub-layer precision: Physical = bits to/from medium. MAC = frames: structure data with DMAC; SMAC; Type; CRC. A physical problem (cable fault) disrupts bit transmission — all frames are destroyed. A MAC problem (wrong DMAC) delivers bits correctly but frames are processed incorrectly. Diagnosing ""no link"" vs ""high FCS errors with link up"" requires distinguishing these sub-layer functions.",network access mapping,tcp/ip network access maps to osi data link + physical,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the complete interaction between the TCP/IP Internet and Network Access layers when a host sends its first packet to a newly configured remote destination through a router?,The host sends the packet directly to the remote IP using the remote IP's MAC,The host checks its ARP cache for the default gateway's MAC — finding none it sends an ARP broadcast for the gateway IP; receives the gateway's MAC; adds it to the ARP cache; wraps the IP packet in an Ethernet frame with the gateway's MAC as destination and the host's own MAC as source; transmits the frame; the router receives it; strips the Ethernet frame; reads the IP destination; makes a routing decision; ARPs for the next hop MAC; creates a new Ethernet frame; and forwards it — this continues at each hop,The host sends the packet to broadcast MAC FF:FF:FF:FF:FF:FF and routers redirect it,The host waits for the router to send a multicast announcement containing its MAC before transmitting,B,Complete cross-layer sequence: (1) IP layer decides: destination is not local → use default gateway. (2) ARP cache miss for gateway → ARP broadcast. (3) Gateway replies → MAC cached. (4) IP packet → Ethernet frame (gateway MAC as DMAC; own MAC as SMAC). (5) Frame transmitted. (6) Router receives; checks FCS; strips frame; decrements TTL. (7) Router ARPs next hop. (8) New Ethernet frame forwarded. IP addresses unchanged throughout.,internet mapping,tcp/ip internet maps to osi network,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,What is the fundamental reason that multicast MAC addresses have a specific bit pattern (first byte's low-order bit = 1) and why must NIC hardware implement this filtering correctly?,Multicast MACs have a specific bit pattern to make them easier for humans to remember,The IEEE reserved the first byte's low-order bit (I/G bit = 1) for group addresses — NICs can test a single bit to distinguish individual (unicast) from group (multicast/broadcast) addresses in hardware; this allows fast hardware-level filtering — a NIC subscribed to a multicast group checks this bit first and then compares the full MAC to its subscribed group list; if hardware filters incorrectly the CPU receives all multicast traffic consuming excessive resources,Multicast MACs use a specific bit pattern to enable encryption of group traffic,The I/G bit is only relevant for switches; end-host NICs treat all addresses identically,B,IEEE MAC I/G bit (bit 0 of byte 0 in transmission order): 0 = individual (unicast); 1 = group (multicast or broadcast). FF:FF:FF:FF:FF:FF has all bits including the I/G bit set = broadcast. A multicast MAC like 01:00:5E:xx:xx:xx has I/G=1. NIC hardware checks I/G bit first — if 0 (unicast) compare to own MAC; if 1 check multicast subscription list. This single-bit test enables efficient hardware filtering before any software involvement.,multicast,one sender to selected group,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
