difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
hard,A UDP-based DNS query is sent and no response is received after 2 seconds. Describe the exact behavior of the DNS client resolver — what it does next; how many retries occur; and what the user experiences if all servers fail.,DNS clients wait indefinitely for a response because UDP has no timeout mechanism,"UDP provides no built-in retransmission so the DNS resolver implements application-layer retry logic — the client waits the configured timeout (typically 2 seconds); retransmits the query to the same server; if still no response it tries the secondary DNS server (if configured); repeats the timeout cycle for each configured server; after exhausting all servers with configured retry counts (typically 2-4 attempts) the resolver returns SERVFAIL to the application; the application receives a name resolution error; the browser shows ""DNS_PROBE_FINISHED_NXDOMAIN"" or similar; the user cannot load any web pages until DNS is restored",UDP DNS queries are retried automatically by the IP layer — the application layer is not involved,The DNS client switches to TCP automatically after the first timeout and TCP handles retransmission,B,"DNS client retry sequence: primary server 8.8.8.8 → timeout 2s → retry → timeout 2s. Secondary server 1.1.1.1 → timeout 2s → retry → timeout 2s. After all fail → SERVFAIL. Total wait = (2s × 2 retries × 2 servers) = 8 seconds before failure. User experience: browser hangs for 8 seconds then shows ""This site can't be reached."" All applications needing external names fail. Internal names (cached or answered by still-reachable internal DNS) may still work. Diagnostic: nslookup test.example.com → shows which server is failing.",udp behavior,connectionless low-overhead delivery with no reliability guarantees,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,"What is the specific reason why private RFC 1918 IP addresses would cause problems if they appeared as source addresses in packets on the public internet — beyond simply ""not being routable""?",Private IPs cause packet loops on the internet because every router tries to forward them internally,Three specific problems: (1) ambiguity — millions of organizations use 192.168.1.1 as their default gateway; a packet on the internet from 192.168.1.1 could claim to originate from any of them making attribution impossible; (2) anti-spoofing filters (BCP 38) — ISPs filter packets with RFC 1918 source addresses as they are definitionally spoofed (private addresses cannot originate from the internet); (3) return path failure — even if the packet reaches a destination the destination cannot route a reply to 192.168.1.1 because no public route exists for that prefix; the packet would be dropped or sent to the wrong network,Private IP packets are blocked because they are too large for internet routing tables,ISPs only block Class A private addresses (10.0.0.0/8); Class B and C private ranges are routable,B,Anti-spoofing enforcement: BCP 38 (RFC 2827) recommends ISPs configure ingress filtering — drop packets from customer connections whose source IP is not within the customer's allocated public prefix. Private source IPs from customers are dropped. Routing problem: if 192.168.1.1 packet reached a router with a default route; it would be forwarded toward the default → eventually discarded. Return traffic: no public route for 192.168.0.0/16 → routers would apply default route or drop.,public vs private ipv4,routable internet space vs rfc1918 internal ranges,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A system administrator wants to verify the exact path a packet takes to reach 8.8.8.8 and measure the latency at each hop. They run traceroute (or tracert on Windows). Explain the specific mechanism traceroute uses to discover each hop including the role of TTL; ICMP; and what information each probe reveals.,Traceroute works by sending large packets that exceed the MTU of each router causing ICMP Fragmentation Needed messages that reveal the router's IP,Traceroute sends a series of UDP probes (Linux) or ICMP Echo Requests (Windows tracert) with incrementally increasing TTL values — TTL=1: first router decrements to 0; drops the packet; sends ICMP Time Exceeded (Type 11 Code 0) back to the source revealing hop 1's IP. TTL=2: second router sends ICMP Time Exceeded revealing hop 2. This continues until the destination responds with ICMP Port Unreachable (Linux; UDP to closed port) or ICMP Echo Reply (Windows). Each hop's round-trip time is measured three times. The result is a hop-by-hop map of the path with latency,Traceroute uses ARP to discover the MAC address of each router hop along the path,Traceroute requires SNMP access to each router — it queries the routing table directly,B,Traceroute probe detail: Linux: UDP packets to destination port 33434+ (unlikely to be open). Destination: ICMP Port Unreachable (3/3) → probe complete. Windows (tracert): ICMP Echo Request. Destination: ICMP Echo Reply → probe complete. Three probes per TTL → three RTT values displayed. * symbol: router does not respond to ICMP (firewall) or ICMP TTL Exceeded is rate-limited. Asymmetric paths: outbound path shown; return path unknown.,packet header essentials,ttl; protocol field; addressing; and fragmentation controls,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Two applications run on the same server: a web server on port 80 and a DNS server on port 53. Both receive traffic from the same client IP (192.168.1.50). How does the server's OS differentiate incoming packets destined for each service and deliver them to the correct application process?,The server checks the TTL field in the IP header to determine which application should receive each packet,The OS uses the 4-tuple (source IP; source port; destination IP; destination port) to demultiplex packets to the correct application — both services share the server's IP but run on different ports; an HTTP packet with destination port 80 is handed to the web server process; a DNS packet with destination port 53 is handed to the DNS service; the OS network stack uses a socket binding model where each application registers with the OS to receive traffic for a specific port (web server: bind 0.0.0.0:80; DNS: bind 0.0.0.0:53); incoming packets are matched to sockets by destination port,Applications on the same server cannot share the same IP — each service must use a separate IP address,The server reads the URL in the HTTP header to determine which application should handle each request,B,"Socket demultiplexing: IP layer extracts Protocol field → TCP=6 or UDP=17. TCP/UDP layer reads destination port. Socket table lookup: port 80 → web server process (PID 1234). Port 53 → named/bind (PID 5678). OS kernel passes packet data to the appropriate socket buffer. Application reads from its socket buffer. Port conflict: if two applications try to bind the same port → ""address already in use"" error. This model supports thousands of simultaneous services on one IP.",port model,tcp/udp port numbers identify application endpoints,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A classful Class B network 172.20.0.0/16 is being subdivided to create exactly 100 subnets each large enough for 200 hosts. What prefix length is required; how many subnets does it create; and does this satisfy both constraints simultaneously?,A /24 creates 256 subnets of 254 hosts — but 256 > 100 so this over-subnets and should not be used,100 subnets requires at least 7 subnet bits (2^7 = 128 ≥ 100; 2^6 = 64 < 100); 200 hosts requires at least 8 host bits (2^8 - 2 = 254 ≥ 200); Class B /16 base + 8 subnet bits = /24; host bits = 8 → 254 usable hosts per subnet (satisfies ≥200); subnets = 2^8 = 256 ≥ 100 (satisfies ≥100); the /24 mask satisfies both constraints — creating 256 subnets of 254 hosts each; all 100 required subnets can be allocated,7 subnet bits + 9 host bits = /23 which provides 512 hosts per subnet satisfying the 200-host requirement more efficiently,A /25 provides 128 subnets of 126 hosts — 126 < 200 so it fails the host requirement,B,Constraint resolution: need ≥100 subnets AND ≥200 hosts/subnet. /24 (8+8): subnets=2^8=256 ✓ (>100); hosts=2^8-2=254 ✓ (>200). /23 (8+7): subnets=2^7=128 ✓; hosts=2^9-2=510 ✓. Both work; /24 uses the /16 efficiently — 256×256=65536 addresses = entire /16 used. /23 would need 100×512=51200 addresses. Use /24 for cleaner design; /23 if more host growth is expected.,classful baseline,a/b/c defaults as historical foundation for subnet logic,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network engineer discovers that a host on 10.0.0.0/8 cannot communicate with a host on 10.0.0.0/24 on the same physical segment. Both have the IP address 10.0.0.50 but different masks. What is the root cause and what does the subnet mask difference cause?,Both hosts can communicate because they share the same IP address — IP addressing does not include the mask,Two hosts with the same IP address (10.0.0.50) on the same segment creates an IP address conflict — ARP responses from both NICs claim the same IP causing the ARP cache on other hosts to flip between the two MACs intermittently; additionally the mask mismatch means the /8 host considers any 10.x.x.x address local (ARPs directly) while the /24 host only considers 10.0.0.x local (uses gateway for others); the network administrator must assign unique IPs to both hosts; the mask mismatch compounds the conflict but the duplicate IP is the primary cause of communication failure,IP address conflicts are harmless as long as the subnet masks are different,Hosts with different subnet masks can share an IP because the mask makes them appear to be on different networks,B,"Duplicate IP effects: ARP conflict. Host A sends ARP for 10.0.0.50 → both conflicting hosts reply. ARP cache at other hosts: oscillates between the two MACs. Connections to 10.0.0.50 intermittently reach either host. OS detection: Windows sends gratuitous ARP on boot — if another reply is received it displays ""IP address conflict"" in the system tray. Mask mismatch secondary effect: /8 host ARPs for any 10.x.x.x → may not route through the gateway when it should. Fix: assign unique IPs; then standardize mask configuration.",network address rule,host bits all 0 represent subnet identifier,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Using CIDR supernetting: a company has four contiguous /24 networks (203.0.112.0/24; 203.0.113.0/24; 203.0.114.0/24; 203.0.115.0/24). Can these be summarized into a single prefix? Show the binary work to verify and give the summary prefix.,These four /24 networks cannot be summarized because they have different third-octet values,Converting third octets to binary: 112=01110000; 113=01110001; 114=01110010; 115=01110011. All share the same first 6 bits (011100) — the 7th and 8th bits differ (00; 01; 10; 11). The common prefix is the first 22 bits (16 bits for first two octets + 6 bits of third octet = /22). Summary prefix: 203.0.112.0/22. This single entry covers all four /24 networks; an ISP advertising this route instead of four /24 entries reduces the routing table by 3 entries,Four /24 networks can only be summarized if the first two octets also differ,These can be summarized as 203.0.0.0/16 which is the smallest block containing all four,B,CIDR summarization rule: networks must be contiguous AND the block must align to a power-of-2 boundary. 4 networks: need /22 (2^2 = 4). Check: 112 = 0111 0000. Starting at /22: first 6 bits of third octet = 011100. All four third octets (112-115) share 011100__ pattern → valid /22 block. 203.0.112.0/22 covers 203.0.112.0 through 203.0.115.255. BGP: single /22 advertisement instead of four /24 advertisements.,cidr model,classless prefix-length notation enables flexible subnet sizing,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An encapsulation trace shows a 1500-byte Ethernet payload. A security analyst calculates: 20-byte IP header + 20-byte TCP header + 1460-byte payload. The analyst wants to add an application-layer header of 50 bytes without changing the Ethernet frame size. Explain what must change and why.,The analyst can simply add 50 more bytes — Ethernet frames can stretch to accommodate any payload,The application-layer header (50 bytes) increases the application data by 50 bytes without reducing the TCP payload — the TCP payload is 1460 bytes leaving room for 1460 bytes of application data; adding a 50-byte application header reduces the application data by 50 bytes to 1410 bytes but the total TCP payload remains 1460 bytes (50 header + 1410 data); the Ethernet frame stays at 1500 bytes; what changes is the available space for application data — the TCP payload is fixed by MTU; each header added at any layer consumes space from the payload of that layer's encapsulation,Each layer's header is added before the Ethernet frame size is calculated — all headers are overhead on top of the MTU,The TCP MSS must be reduced to 1460 bytes to accommodate the new application header,B,MTU math: Ethernet payload = 1500 bytes (standard MTU). IP header = 20 bytes → IP payload = 1480 bytes. TCP header = 20 bytes → TCP payload = 1460 bytes = MSS (Maximum Segment Size). Application header = 50 bytes → application data = 1410 bytes per segment. MSS negotiation: MSS = MTU - IP header - TCP header = 1500-20-20 = 1460. Application overhead reduces effective application throughput: 1460 bytes available; 50 bytes consumed by header; 1410 bytes actual data per segment.,encapsulation chain,application data wrapped through transport; network; and data-link layers,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network administrator needs to understand why pinging 192.168.1.255 on a /24 subnet causes all hosts on the subnet to respond but pinging 192.168.1.256 returns an error immediately without any response. Explain both behaviors precisely.,255 is a special subnet ID reserved for routers; 256 causes an overflow in the octet value,192.168.1.255 is the directed broadcast for 192.168.1.0/24 (all host bits = 1 in the last octet) — an ICMP Echo Request sent to this address is delivered to all hosts on the subnet; each host that has ICMP reply enabled sends an ICMP Echo Reply back to the sender; 192.168.1.256 is an invalid IPv4 address — each octet must be 0-255 (8 bits maximum); 256 cannot be represented in 8 bits (binary overflow) and the OS immediately rejects the command-line input before sending any packet,192.168.1.255 is rejected by the router while .256 is forwarded but causes ICMP Port Unreachable,Directed broadcasts to .255 are blocked by all routers to prevent smurf amplification attacks,B,"Directed broadcast security: smurf attack — attacker sends ICMP Echo to directed broadcast with spoofed source IP → all hosts on subnet reply → victim receives amplified flood. Modern routers: ""no ip directed-broadcast"" configured by default on Cisco (since IOS 12.0) — drops directed broadcasts arriving from outside. Within-subnet broadcast ping: still works locally if host ICMP is not filtered. 256 error: OS validates address format before socket creation → invalid range → immediate error.",broadcast address rule,host bits all 1 represent one-to-all delivery in subnet,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A security review finds that an internal application sends data using UDP without any error detection at the application layer. The developer argues that the UDP checksum provides sufficient error detection. A security engineer disagrees. Who is correct and why?,The security engineer is wrong — the UDP checksum covers the entire packet and is always sufficient,The security engineer is correct — the UDP checksum is optional in IPv4 (a sender can set it to zero to disable it) and only covers the UDP header and data payload; the checksum is a 16-bit one's complement sum which detects many but not all errors — it can miss certain multi-bit error patterns; for security-critical applications the application layer should add its own integrity mechanism (HMAC; TLS; checksums over stored data); additionally the UDP checksum protects against accidental data corruption not intentional manipulation — an attacker could modify both the data and the checksum simultaneously making UDP checksum insufficient for security,UDP checksum verification is performed by hardware and is therefore always correct,UDP checksum errors are automatically corrected by the receiving NIC before the OS processes the data,B,UDP checksum limitations: (1) Optional in IPv4 (zero = disabled). (2) Detects single-bit and some multi-bit errors but not all patterns. (3) Not a cryptographic hash — trivially forgeable. (4) No authentication — cannot verify sender. Application-layer integrity: TLS provides authentication + encryption + integrity (HMAC) over the data. Application checksum: if TLS is not used; applications should add their own integrity check. Critical data: databases; file transfers should always verify end-to-end integrity regardless of transport checksums.,error detection methods,checksum (transport/header) and crc/fcs (frame integrity),/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A home router uses NAT so several internal devices can share one public IPv4 address on the internet. An internal laptop opens a web session to an internet server and the server's reply packet later returns to the router's public IP address. How does the router know which internal laptop should receive that returning reply traffic?,The router checks its NAT translation or state table to match the returning public address and port to the original internal private address and port,The router sends an ARP broadcast on the LAN to ask which device opened the internet session,The router forwards the reply to every internal host until one host accepts it,The router chooses the internal host whose private IP address is numerically closest to the destination port,A,For internet return traffic NAT works by keeping a translation or session-state entry that maps the internal private address and source port to the translated public address and port. When the reply comes back to the public IP and translated port the router matches that entry and forwards the packet to the correct internal host. ARP is only used on the local link to learn MAC addresses and does not identify which internal host should receive internet return traffic through NAT.,nat purpose,return traffic matched by nat translation state,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network student calculates that a /19 subnet should provide 8190 usable hosts. The student's calculation is 2^13 - 2 = 8190. A colleague says the student made an error. Who is correct and show the verification.,The student made an error — a /19 subnet only provides 4094 usable hosts because the prefix is 19 not 13,The student is correct — a /19 leaves 32-19=13 host bits; 2^13 = 8192 addresses; subtract 2 (network + broadcast) = 8190 usable hosts; the colleague is wrong; the calculation 2^(32-prefix) - 2 is the correct formula for usable hosts in any IPv4 subnet,A /19 subnet provides 2^19 = 524288 usable hosts because the prefix is 19,The formula 2^n - 2 does not apply to subnets larger than /24 — a different formula is needed,B,Verification: /19 prefix → host bits = 32-19 = 13. 2^13 = 8192 total addresses. Usable = 8192-2 = 8190. Subnet range example: 10.0.0.0/19 → hosts 10.0.0.1 to 10.0.31.254 → broadcast 10.0.31.255. Check: 32 × 256 = 8192 addresses (third octet changes by 32 for each /19). Colleague was wrong. Formula 2^(32-prefix) - 2 is universal for all IPv4 prefix lengths from /1 to /30.,usable host math,2^n - 2 model for assignable hosts in subnet,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A packet capture shows a TCP session where data flows normally for 50 seconds then suddenly stops. The last segment seen is from the server and no further packets appear for 90 seconds. Then a TCP RST appears from the client. Explain what most likely happened during those 90 seconds of silence and what the RST indicates.,The 90 seconds of silence means the network link failed and was restored automatically,The most likely scenario is TCP keepalive or application-layer timeout — after the last server segment; the client had no more data to send and the application was idle; during the 90-second silence: either no application activity occurred (normal for idle connection); or the client sent keepalive probes (TCP keepalive default: 2-hour idle + 10 probes at 75-second intervals); after the 90 seconds the client application either timed out or was forcibly closed by the OS — the RST is the client terminating the connection immediately rather than using a graceful FIN handshake; this suggests the application closed abruptly (crash; timeout; or explicit close without draining),Silence in a TCP capture always indicates packet loss — the 90 seconds are retransmissions that were not captured,A RST after silence means a firewall injected the RST to terminate an idle connection exceeding an inactivity timer,B,Connection silence analysis: normal TCP: both sides idle → no packets → silence is expected (TCP is bidirectional; no data = no traffic). RST vs FIN: FIN = graceful close (data drained); RST = abrupt termination. RST after 90s silence: likely the application called close()/shutdown() on the socket. OS detected the connection was still open (no FIN exchange yet) → sends RST. Firewall scenario: corporate firewalls often send RST to both sides of idle connections exceeding inactivity limits (common: 30-3600 seconds).,tcp behavior,reliable sequencing; ack-driven retransmission; and handshake control,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A network engineer must summarize the four subnets 10.4.0.0/24; 10.4.1.0/24; 10.4.2.0/24; and 10.4.3.0/24 into a single route. Show the binary work for the third octet to determine the common prefix and give the summary address and prefix length.,The four /24 subnets can be summarized as 10.4.0.0/16 because they all begin with 10.4,Third octet values in binary: 0=00000000; 1=00000001; 2=00000010; 3=00000011. All four share the same first 6 bits (000000) — the 7th and 8th bits differ (00; 01; 10; 11). The common prefix across all four includes the first two full octets (16 bits) plus 6 bits of the third octet = 22 bits total. Summary route: 10.4.0.0/22. This covers all four /24 networks exactly without including any other networks (10.4.0.0-10.4.3.255),The summary should be 10.4.0.0/23 because that covers two /24 blocks and these blocks would need two /23 entries,Third octet 0-3 requires a /24 summary mask because the values differ in the last 2 bits,B,Bit analysis: 0=000000|00; 1=000000|01; 2=000000|10; 3=000000|11. Common prefix ends at bit 6 (6th bit from the left = 0 for all four). 16 (two octets) + 6 bits = /22. /22 block size = 2^(32-22) = 1024 addresses = 4 × 256. Covers 10.4.0.0 to 10.4.3.255. Verify: 10.4.4.0 would be the next /22 block. This is the minimal summary that covers exactly these four /24s.,binary place-value math,octet conversion between binary and decimal for subnet calculations,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An administrator is asked to design a subnet for a network where each subnet must have exactly 14 usable host addresses. Show the required prefix length; the subnet mask in dotted decimal; and explain why a /28 is chosen rather than a /27.,A /27 provides exactly 14 usable hosts because 2^5 - 2 = 30 which rounds down to 14,14 usable hosts requires the smallest prefix where 2^n - 2 ≥ 14 → n=4: 2^4-2=14 (exactly meets requirement). Host bits = 4 → prefix = 32-4 = /28. Subnet mask = 255.255.255.240 (last octet: 11110000 = 240). A /27 would provide 2^5-2=30 hosts per subnet which exceeds the requirement — it wastes 16 addresses per subnet; when designing for exactly 14 hosts the /28 provides the tightest fit.,A /28 creates subnets of 12 usable hosts because the network and broadcast addresses must be subtracted from 14,The /28 subnet provides 14 hosts but requires a Class C address for this calculation,B,Tight-fit subnet design: 14 hosts needed. 2^3-2=6 (too few). 2^4-2=14 (exact fit). /28. Mask: 11110000 = 240 → 255.255.255.240. Subnets per /24: 256/16 = 16 possible /28 subnets. If /27 used: 30 hosts available → 16 unused. In VLSM design: using the smallest fitting subnet minimizes address waste. Example /28 subnet: 192.168.1.16/28 → network .16; usable .17-.30; broadcast .31.,usable host math,2^n - 2 model for assignable hosts in subnet,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A CRC error is detected in an Ethernet frame. Explain the complete mechanism by which the receiver detects the error; why the frame is simply dropped rather than retransmitted at Layer 2; and which higher-layer protocol is responsible for recovery.,Layer 2 retransmits the corrupted frame automatically using a built-in ARQ mechanism,The receiver recalculates the CRC over the received frame and compares it to the FCS value in the trailer — if they differ a bit was corrupted in transit and the frame is silently discarded; Ethernet at Layer 2 has no acknowledgement or retransmission mechanism (it was designed this way deliberately because the original coaxial bus media was reliable enough that errors were rare and adding ARQ overhead to every frame was not worth the cost); higher layer protocols provide recovery: if the frame contained a TCP segment TCP detects the missing data via a gap in sequence numbers and requests retransmission from the source; if UDP is used the UDP application must implement its own recovery or tolerate the loss,The receiver sends a NACK message to the source requesting retransmission of the corrupted frame,CRC errors trigger a network-wide ARP broadcast to reroute traffic around the corrupted link,B,CRC calculation: both sender and receiver calculate CRC using the same polynomial (IEEE 802.3: CRC-32). Sender appends CRC. Receiver recalculates over received data. Match → valid. Mismatch → corrupt → discard. Layer 2 no-ARQ design: Ethernet runs over reliable point-to-point links; error rates typically <10^-10. Adding ARQ adds 2× overhead (ACK + retransmit window). TCP handles errors at Layer 4 → no need to duplicate at Layer 2. Wireless (802.11): uses ARQ (block ACK) because wireless error rates are much higher.,error detection methods,checksum (transport/header) and crc/fcs (frame integrity),/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A technician is asked to subnet 192.168.0.0/24 to accommodate 5 separate departments needing 30; 25; 20; 10; and 6 hosts respectively. Without using more than one /24 show that VLSM allows all five to fit and calculate total address usage vs the /24 total.,VLSM cannot fit five different-sized subnets into a single /24 — separate /24 blocks are required,All five departments fit within 192.168.0.0/24 using VLSM: Dept 1 (30 hosts) → /27 (62 usable): .0/27 → 32 addresses. Dept 2 (25 hosts) → /27 (62 usable): .32/27 → 32 addresses. Dept 3 (20 hosts) → /27 (62 usable): .64/27 → 32 addresses. Dept 4 (10 hosts) → /28 (14 usable): .96/28 → 16 addresses. Dept 5 (6 hosts) → /29 (6 usable — exactly meets requirement): .112/29 → 8 addresses. Total used: 32+32+32+16+8 = 120 of 256 → 136 addresses remaining unallocated within the /24,VLSM requires departments to be separated into different /24 blocks to avoid fragmentation,The smallest /29 provides only 4 usable hosts — 6 hosts requires a /28 for this department,B,VLSM allocation: Dept 1: 30 hosts → 5 bits → /27 (30 usable). .0-.31. Dept 2: 25 hosts → /27 (30 usable). .32-.63. Dept 3: 20 hosts → /27 (30 usable). .64-.95. Dept 4: 10 hosts → /28 (14 usable). .96-.111. Dept 5: 6 hosts → 3 host bits → /29 (6 usable: 2^3-2=6). .112-.119. Verify: /29 = 6 usable (exactly meets 6-host requirement — valid!). Remaining: .120-.255 = 136 addresses for future allocation. Total waste: only the excess per subnet.,network/host boundary,subnet mask and prefix split determine network id vs host space,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,"When a host starts with empty ARP and DNS caches, what sequence of ARP, DNS, and TCP events is required to load a webpage by hostname?",Booting a host automatically populates all ARP; DNS; and TCP caches so no lookups are needed,Complete sequence from cold cache: (1) Host needs to reach www.example.com. (2) DNS lookup: host sends UDP packet to DNS server — first ARPs for default gateway MAC (DNS server is on a different subnet). (3) ARP for gateway: broadcasts ARP request for 192.168.1.1. Gateway replies. (4) DNS query sent to gateway → forwarded to DNS. DNS resolver queries root → TLD → authoritative → returns 93.184.216.34. (5) TCP SYN to 93.184.216.34: host checks routing table — not local → send to gateway. MAC already cached from step 3. (6) SYN-ACK received → ACK sent (three-way handshake). (7) HTTP/HTTPS GET request sent. (8) Response received — webpage loads.,The host can reach www.example.com without ARP because IP routing handles all address translation,DNS is never needed if the host uses a direct IP address instead of a hostname — the browser automatically converts hostnames to IPs,B,Cold cache sequence detail: (1) ARP for default gateway (must happen before DNS query can be sent outside the subnet). (2) DNS: recursive query via gateway. DNS resolver may need to ARP for its own gateway. (3) IP returned. (4) ARP for gateway again (cached from step 1 — no re-ARP needed). (5) TCP SYN routed via gateway. (6) Handshake completes. (7) GET request. Total pre-page lookups: 1 ARP + 1 DNS (3 DNS sub-queries at resolver) + 1 TCP handshake. HTTPS adds TLS handshake after step 6.,arp operations,resolve local destination mac for ipv4 communication,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An organization gets two ISP connections and wants to use them simultaneously for outbound internet traffic. Explain why NAT complicates this multi-homed design and what specific mechanism is needed to ensure return traffic uses the same ISP it exited from.,Multiple ISP connections work automatically with NAT — traffic distributes evenly on both links,With two ISPs (ISP1 public IP 1.1.1.1; ISP2 public IP 2.2.2.2): each outbound connection is NATted to the source ISP's public IP; return traffic from the internet is directed to the public IP in the packet (1.1.1.1 or 2.2.2.2); but the router must ensure each ISP's traffic returns via the same ISP that the outbound NAT used; if the router sends outbound via ISP1 and NATted to 1.1.1.1 but return traffic somehow comes back via ISP2 the router has no NAT state for the return session via ISP2 and drops it; the mechanism needed is Policy-Based Routing (PBR) combined with ISP-specific NAT pools: traffic leaving via ISP1 is NATted to 1.1.1.1; ISP2 traffic to 2.2.2.2; and PBR routes the return traffic to the correct ISP interface,Return traffic is handled automatically by OSPF between the two ISPs,Multi-homed NAT only requires two default routes — the router automatically matches NAT state to return traffic,B,Multi-ISP NAT design: NAT state entry: 192.168.1.50:52300 → 1.1.1.1:10001 via ISP1. Return: internet sends to 1.1.1.1:10001 → must arrive via ISP1. Problem: if ISP1 goes down → some connections fail (NAT state references down link). PBR: route packets by source IP to specific ISP + apply matching NAT pool. Advanced: BGP multi-homing — advertise both IP blocks via both ISPs; BGP handles return-path symmetry. Simple failover: DHCP-learned default route via healthy ISP.,nat purpose,private-to-public translation for internet access,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,"If a DNS zone delegates to a name server whose A record is inside the same delegated zone, what circular lookup problem occurs, and how is that problem solved?",NS records and their A records must always be in different zones — this is why the problem cannot occur,"This is the ""glue record"" problem — when a resolver asks the root for example.com the root returns NS record: ""ns1.example.com"" — but to contact ns1.example.com the resolver needs ns1.example.com's IP address which is in the example.com zone that it is trying to query; this circular dependency is resolved by ""glue records"" — the parent zone (root or TLD registry) includes an additional A record for ns1.example.com in its response along with the NS record so the resolver has the IP to contact the authoritative server without needing to first resolve it",The resolver caches all NS records permanently to avoid this circular dependency,NS records are always IP addresses not hostnames so the glue record problem cannot occur,B,"Glue records: root returns for example.com: AUTHORITY section: ""NS ns1.example.com."" ADDITIONAL section: ""A 93.184.216.100"" (glue). Without glue: resolver can't reach ns1.example.com (needs example.com to be resolved to find ns1's IP → circular). Registrar management: when registering ns1.example.com as nameserver for example.com the registrar requires the IP address → stores as glue in the TLD zone. Out-of-zone nameservers (ns1.otherdomain.com) don't need glue — they're resolvable via their own domain's delegation.",dns functional model,records; zones; resolver behavior; and lookup workflows,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Calculate the binary representation of the subnet mask for a /20 network; convert it to dotted decimal; and determine how many /24 subnets fit within a single /20 block. Then identify the network address of 10.16.50.0/20.,A /20 mask is 255.255.240.0 and contains 16 /24 subnets; 10.16.50.0/20's network is 10.16.48.0,Binary: 11111111.11111111.11110000.00000000 = 255.255.240.0 = /20 (20 ones). Third octet mask = 11110000 = 240. The 4 host bits in the third octet provide a subnet increment of 2^4 = 16 in the third octet. /20 contains 2^4 = 16 /24 subnets (each /24 adds 1 bit; 20→24 = 4 more bits = 16 subnets per /20). Network of 10.16.50.0/20: third octet 50 AND 240: 50=00110010 AND 11110000=00110000=48. Network = 10.16.48.0/20. Contains /24s from 10.16.48.0/24 through 10.16.63.0/24,A /20 creates 8 /24 subnets because the bit difference between /20 and /24 is 4 bits = 16 total but half are reserved,The network address of 10.16.50.0/20 is 10.16.50.0 because the last two octets are both zero,B,/20 analysis: 20 bits network → third octet has 4 network bits (11110000) + 8 bits fourth octet = all host. Increment in third octet = 2^4=16 (value of lowest network bit). /20 block size: 16×256 = 4096 addresses. /24 blocks per /20: 16 (one per third-octet increment). 10.16.50.0: third octet 50 AND 240 = 48. /20 range: 10.16.48.0 to 10.16.63.255. 16 /24 subnets: .48.0/24 through .63.0/24.,binary place-value math,octet conversion between binary and decimal for subnet calculations,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
